frame,speed_multiplier,requested_tiles,missing_tiles
952,1.2687556,0,0
953,1.2714013,0,0
954,1.2740499,0,0
955,1.2767015,0,0
956,1.2793555,0,0
957,1.2820125,0,0
958,1.2846721,0,0
959,1.2873347,0,0
960,1.29,0,0
961,1.292668,0,0
962,1.2953387,0,0
963,1.2980124,0,0
964,1.3006891,0,0
965,1.3033682,0,0
966,1.3060501,0,0
967,1.3087347,0,0
968,1.3114222,0,0
969,1.3141123,0,0
970,1.3168054,0,0
971,1.3195012,0,0
972,1.3222002,0,0
973,1.3249013,0,0
974,1.3276056,0,0
975,1.3303125,0,0
976,1.3330221,0,0
977,1.3357347,0,0
978,1.3384498,0,0
979,1.3411682,0,0
980,1.343889,0,0
981,1.3466125,0,0
982,1.3493388,0,0
983,1.352068,0,0
984,1.3547999,0,0
985,1.3575346,0,0
986,1.360272,0,0
987,1.3630127,0,0
988,1.3657556,0,0
989,1.3685014,0,0
990,1.3712499,0,0
991,1.3740013,0,0
992,1.3767555,0,0
993,1.3795123,0,0
994,1.3822722,0,0
995,1.3850348,0,0
996,1.3878,0,0
997,1.390568,0,0
998,1.3933389,0,0
999,1.3961123,0,0
1000,1.3988888,0,0
1001,1.401668,0,0
1002,1.40445,0,0
1003,1.4072348,0,0
1004,1.4100223,0,0
1005,1.4128125,0,0
1006,1.4156054,0,0
1007,1.4184012,0,0
1008,1.4211998,0,0
1009,1.4240015,0,0
1010,1.4268057,0,0
1011,1.4296125,0,0
1012,1.4324222,0,0
1013,1.4352347,0,0
1014,1.4380499,0,0
1015,1.4408679,0,0
1016,1.4436888,0,0
1017,1.4465126,0,0
1018,1.4493389,0,0
1019,1.4521681,0,0
1020,1.4549999,0,0
1021,1.4578346,0,0
1022,1.4606721,0,0
1023,1.4635124,0,0
1024,1.4663557,0,0
1025,1.4692014,0,0
1026,1.47205,0,0
1027,1.4749014,0,0
1028,1.4777555,0,0
1029,1.4806124,0,0
1030,1.4834721,0,0
1031,1.4863344,0,0
1032,1.4892001,0,0
1033,1.4920682,0,0
1034,1.494939,0,0
1035,1.4978125,0,0
1036,1.5006888,0,0
1037,1.5035679,0,0
1038,1.5064498,0,0
1039,1.5093348,0,0
1040,1.5122223,0,0
1041,1.5151125,0,0
1042,1.5180055,0,0
1043,1.5209013,0,0
1044,1.5237999,0,0
1045,1.5267012,0,0
1046,1.5296054,0,0
1047,1.5325127,0,0
1048,1.5354223,0,0
1049,1.5383347,0,0
1050,1.54125,0,0
1051,1.5441679,0,0
1052,1.5470887,0,0
1053,1.5500124,0,0
1054,1.5529389,0,0
1055,1.5558681,0,0
1056,1.5588,0,0
1057,1.5617347,0,0
1058,1.5646722,0,0
1059,1.5676124,0,0
1060,1.5705553,0,0
1061,1.5735012,0,0
1062,1.5764501,0,0
1063,1.5794015,0,0
1064,1.5823556,0,0
1065,1.5853125,0,0
1066,1.5882722,0,0
1067,1.5912346,0,0
1068,1.5941998,0,0
1069,1.5971682,0,0
1070,1.600139,0,0
1071,1.6031126,0,0
1072,1.6060889,0,0
1073,1.6090679,0,0
1074,1.6120498,0,0
1075,1.6150346,0,0
1076,1.618022,0,0
1077,1.6210126,0,0
1078,1.6240056,0,0
1079,1.6270014,0,0
1080,1.63,0,0
1081,1.6330013,0,0
1082,1.6360054,0,0
1083,1.6390122,0,0
1084,1.6420224,0,0
1085,1.6450348,0,0
1086,1.6480501,0,0
1087,1.6510681,0,0
1088,1.6540889,0,0
1089,1.6571124,0,0
1090,1.6601386,0,0
1091,1.6631678,0,0
1092,1.6662,0,0
1093,1.6692348,0,0
1094,1.6722723,0,0
1095,1.6753124,0,0
1096,1.6783555,0,0
1097,1.6814014,0,0
1098,1.6844499,0,0
1099,1.6875014,0,0
1100,1.6905557,0,0
1101,1.6936125,0,0
1102,1.6966722,0,0
1103,1.6997346,0,0
1104,1.7027999,0,0
1105,1.7058679,0,0
1106,1.7089387,0,0
1107,1.7120125,0,0
1108,1.715089,0,0
1109,1.718168,0,0
1110,1.7212499,0,0
1111,1.7243347,0,0
1112,1.7274221,0,0
1113,1.7305124,0,0
1114,1.7336056,0,0
1115,1.7367015,0,0
1116,1.7398001,0,0
1117,1.7429014,0,0
1118,1.7460055,0,0
1119,1.7491124,0,0
1120,1.7522221,0,0
1121,1.7553346,0,0
1122,1.7584502,0,0
1123,1.7615681,0,0
1124,1.7646888,0,0
1125,1.7678125,0,0
1126,1.7709389,9,9
1127,1.774068,9,9
1128,1.7771999,12,12
1129,1.7803348,9,9
1130,1.7834723,6,6
1131,1.7866125,11,8
1132,1.7897555,10,5
1133,1.7929013,9,6
1134,1.79605,12,6
1135,1.7992011,9,4
1136,1.8023553,9,0
1137,1.8055127,8,1
1138,1.8086723,7,1
1139,1.8118347,8,2
1140,1.8149999,8,0
1141,1.8181679,8,0
1142,1.8213388,8,2
1143,1.8245122,6,1
1144,1.827689,7,4
1145,1.8308681,8,5
1146,1.83405,9,2
1147,1.8372347,6,2
1148,1.8404222,10,8
1149,1.8436123,8,4
1150,1.8468053,4,4
1151,1.8500012,0,0
